Predicted Yaw,Predicted Pitch,Actual Yaw,Actual Pitch,Angular Error
-0.23396259546279907,0.22034239768981934,-0.253827840089798,0.20542214810848236,1.4234765768051147
-0.09255403280258179,0.020930908620357513,-0.1139226108789444,0.024432335048913956,1.240656852722168
-0.14211110770702362,0.33988651633262634,-0.1296362280845642,0.38695162534713745,2.7897496223449707
-0.10473430156707764,-0.15773305296897888,-0.12703803181648254,-0.12313040345907211,2.3587496280670166
-0.11929430067539215,-0.3088493347167969,-0.09235472232103348,-0.30968329310417175,1.5442637205123901
-0.2202550172805786,0.049450263381004333,-0.2012673020362854,0.058737367391586304,1.2110756635665894
-0.19836372137069702,0.14981681108474731,-0.18520812690258026,0.1543683260679245,0.7975975871086121
-0.04194779321551323,0.12306113541126251,-0.06968192011117935,0.12459757179021835,1.5914849042892456
-0.2956543266773224,-0.32068541646003723,-0.26355645060539246,-0.31132668256759644,1.9156506061553955
-0.20216549932956696,0.1409689486026764,-0.2115696519613266,0.1226022019982338,1.1822599172592163
-0.17113997042179108,0.022275075316429138,-0.14559726417064667,0.026938797906041145,1.4876837730407715
-0.1008358746767044,-0.2331899106502533,-0.04771469160914421,-0.26801958680152893,3.63950777053833
-0.22312410175800323,0.10876248776912689,-0.1925932615995407,0.11054956167936325,1.7522823810577393
-0.023135747760534286,-0.1482720673084259,-0.023666368797421455,-0.191693514585495,2.488051652908325
-0.09641242027282715,-0.02217879891395569,-0.10424485057592392,-0.04538171365857124,1.4031294584274292
-0.19392886757850647,-0.1709388792514801,-0.18814976513385773,-0.13263393938541412,2.2195489406585693
-0.07460156083106995,0.18073353171348572,-0.08447902649641037,0.1636720895767212,1.1295512914657593
-0.14427022635936737,-0.19973993301391602,-0.13567876815795898,-0.163653165102005,2.1254096031188965
-0.1818276196718216,-0.0013847723603248596,-0.2234608232975006,-0.00014042532711755484,2.386472225189209
-0.2155485898256302,0.3330187201499939,-0.22016200423240662,0.3650660216808319,1.8551037311553955
-0.09237585961818695,0.16458386182785034,-0.11422822624444962,0.11933741718530655,2.8789443969726562
-0.16654707491397858,0.3051352798938751,-0.17600327730178833,0.2929378151893616,0.8842836618423462
-0.32778501510620117,0.12781712412834167,-0.26946479082107544,0.11116787791252136,3.4750003814697266
-0.20499348640441895,0.28857505321502686,-0.24890659749507904,0.2814927101135254,2.548548936843872
-0.11211827397346497,-0.11836645007133484,-0.1180228665471077,-0.09817935526371002,1.20509672164917
-0.5143702030181885,0.2512355148792267,-0.4201452434062958,0.2505127191543579,5.39885139465332
-0.37914568185806274,-0.2584366500377655,-0.36093899607658386,-0.19412203133106232,3.8297643661499023
-0.19405239820480347,-0.16164234280586243,-0.17385564744472504,-0.23865555226802826,4.561745643615723
-0.07778672873973846,-0.23876073956489563,-0.03402692824602127,-0.2423308938741684,2.5155820846557617
-0.18117408454418182,0.17318421602249146,-0.1735270917415619,0.17119476199150085,0.45272526144981384
-0.2832408845424652,-0.2811468243598938,-0.31929898262023926,-0.3263494670391083,3.312997341156006
-0.13638578355312347,-0.20036393404006958,-0.16457529366016388,-0.20713619887828827,1.6610956192016602
-0.14789092540740967,-0.12851567566394806,-0.09407730400562286,-0.11753372848033905,3.1468422412872314
-0.3471030294895172,0.24571776390075684,-0.30745822191238403,0.2515597939491272,2.2960102558135986
