Predicted Yaw,Predicted Pitch,Actual Yaw,Actual Pitch,Angular Error
-0.23257876932621002,0.22633510828018188,-0.20000000298023224,0.0,13.101698875427246
-0.0881994217634201,0.024610139429569244,-0.20000000298023224,0.0,6.559060573577881
-0.12338848412036896,0.340252161026001,-0.20000000298023224,0.0,19.983076095581055
-0.12992805242538452,-0.14581866562366486,-0.20000000298023224,0.0,9.269381523132324
-0.1232011616230011,-0.2935936450958252,-0.20000000298023224,0.0,17.387666702270508
-0.17597053945064545,0.10050404071807861,-0.20000000298023224,0.0,5.920758247375488
-0.1995687186717987,0.13727669417858124,-0.20000000298023224,0.0,7.865414142608643
-0.06681881844997406,0.15691609680652618,-0.20000000298023224,0.0,11.792341232299805
-0.2930862605571747,-0.30963072180747986,-0.20000000298023224,0.0,18.524906158447266
-0.2082291841506958,0.1490234136581421,-0.20000000298023224,0.0,8.551421165466309
-0.19262371957302094,0.03892046958208084,-0.20000000298023224,0.0,2.269674062728882
-0.1168464869260788,-0.19791153073310852,-0.20000000298023224,0.0,12.299721717834473
-0.2533137798309326,0.1422593593597412,-0.20000000298023224,0.0,8.704448699951172
-0.044144000858068466,-0.19736254215240479,-0.20000000298023224,0.0,14.408843040466309
-0.13392199575901031,0.02127578854560852,-0.20000000298023224,0.0,3.977400779724121
-0.21121694147586823,-0.12835541367530823,-0.20000000298023224,0.0,7.382252216339111
-0.10875532031059265,0.19534575939178467,-0.20000000298023224,0.0,12.353261947631836
-0.17360557615756989,-0.18759042024612427,-0.20000000298023224,0.0,10.854009628295898
-0.18859021365642548,-0.009744271636009216,-0.20000000298023224,0.0,0.8596927523612976
-0.17967601120471954,0.3387950658798218,-0.20000000298023224,0.0,19.44642448425293
-0.10178332030773163,0.21365460753440857,-0.20000000298023224,0.0,13.473015785217285
-0.18685461580753326,0.3237408399581909,-0.20000000298023224,0.0,18.564268112182617
-0.3287758529186249,0.13685734570026398,-0.20000000298023224,0.0,10.7669038772583
-0.2043275088071823,0.3097449541091919,-0.20000000298023224,0.0,17.748809814453125
-0.10387077927589417,-0.1372392475605011,-0.20000000298023224,0.0,9.600324630737305
-0.5025709271430969,0.2607000172138214,-0.20000000298023224,0.0,22.883453369140625
-0.4028664231300354,-0.25540265440940857,-0.20000000298023224,0.0,18.68802833557129
-0.13018400967121124,-0.14510080218315125,-0.20000000298023224,0.0,9.225958824157715
-0.1242293268442154,-0.2514498829841614,-0.20000000298023224,0.0,15.046905517578125
-0.1903509646654129,0.15772491693496704,-0.20000000298023224,0.0,9.053866386413574
-0.2997158169746399,-0.25694119930267334,-0.20000000298023224,0.0,15.791409492492676
-0.124590665102005,-0.17921754717826843,-0.20000000298023224,0.0,11.140381813049316
-0.12936703860759735,-0.09518596529960632,-0.20000000298023224,0.0,6.791274547576904
-0.3174281418323517,0.2671765089035034,-0.20000000298023224,0.0,16.721403121948242
-0.13132964074611664,-0.03869585692882538,-0.20000000298023224,0.0,4.516197204589844
-0.11883749067783356,0.09856052696704865,-0.20000000298023224,0.0,7.315378665924072
-0.08734644949436188,0.07812830805778503,-0.20000000298023224,0.0,7.854926586151123
-0.0697987824678421,-0.04912114143371582,-0.20000000298023224,0.0,7.973227024078369
-0.42820265889167786,-0.03092077374458313,-0.20000000298023224,0.0,13.194528579711914
-0.11094078421592712,0.32008710503578186,-0.20000000298023224,0.0,19.036283493041992
-0.20779184997081757,-0.28196004033088684,-0.20000000298023224,0.0,16.161287307739258
-0.27977123856544495,0.2813815176486969,-0.20000000298023224,0.0,16.757328033447266
-0.11036433279514313,-0.1390899270772934,-0.20000000298023224,0.0,9.480774879455566
-0.03143386170268059,-0.0181550532579422,-0.20000000298023224,0.0,9.713984489440918
-0.2991521954536438,0.16610708832740784,-0.20000000298023224,0.0,11.083841323852539
-0.33449873328208923,-0.16854743659496307,-0.20000000298023224,0.0,12.354934692382812
-0.09995488822460175,-0.2297309786081314,-0.20000000298023224,0.0,14.356606483459473
-0.230033740401268,0.1359766721725464,-0.20000000298023224,0.0,7.978668212890625
-0.04042420908808708,0.4189368188381195,-0.20000000298023224,0.0,25.685670852661133
-0.20296835899353027,0.2140466272830963,-0.20000000298023224,0.0,12.265146255493164
-0.11817319691181183,-0.091518834233284,-0.20000000298023224,0.0,7.033934593200684
-0.1610649675130844,0.19411832094192505,-0.20000000298023224,0.0,11.34367561340332
-0.2616683840751648,-0.016203880310058594,-0.20000000298023224,0.0,3.6532769203186035
-0.16880424320697784,-0.1429041028022766,-0.20000000298023224,0.0,8.380622863769531
-0.17260003089904785,0.05172966420650482,-0.20000000298023224,0.0,3.353990077972412
-0.011673163622617722,0.3954336941242218,-0.20000000298023224,0.0,25.09494972229004
-0.07840277254581451,0.2721468210220337,-0.20000000298023224,0.0,17.07854461669922
-0.25394371151924133,0.33489876985549927,-0.20000000298023224,0.0,19.435611724853516
-0.14809568226337433,-0.16511449217796326,-0.20000000298023224,0.0,9.916781425476074
-0.19902557134628296,0.19646550714969635,-0.20000000298023224,0.0,11.256783485412598
-0.10704423487186432,0.07251196354627609,-0.20000000298023224,0.0,6.7547712326049805
-0.011968206614255905,0.04004056751728058,-0.20000000298023224,0.0,11.014984130859375
-0.011540275067090988,0.05168406665325165,-0.20000000298023224,0.0,11.196643829345703
-0.09431605041027069,0.18731191754341125,-0.20000000298023224,0.0,12.322569847106934
-0.1378544420003891,-0.004362866282463074,-0.20000000298023224,0.0,3.5694422721862793
-0.16082601249217987,0.32509300112724304,-0.20000000298023224,0.0,18.761199951171875
-0.27980396151542664,-0.1073865294456482,-0.20000000298023224,0.0,7.665767669677734
-0.2219872921705246,-0.07637383043766022,-0.20000000298023224,0.0,4.553628921508789
-0.32744911313056946,0.06190669536590576,-0.20000000298023224,0.0,8.118169784545898
-0.03890777751803398,0.08571860194206238,-0.20000000298023224,0.0,10.455244064331055
-0.07157403230667114,0.25771912932395935,-0.20000000298023224,0.0,16.498037338256836
-0.22561495006084442,-0.07436062395572662,-0.20000000298023224,0.0,4.506242275238037
-0.11561404168605804,-0.17329245805740356,-0.20000000298023224,0.0,11.043569564819336
-0.1813097447156906,0.10193124413490295,-0.20000000298023224,0.0,5.937596797943115
-0.12518315017223358,0.2635437250137329,-0.20000000298023224,0.0,15.696623802185059
-0.11997896432876587,0.07827997952699661,-0.20000000298023224,0.0,6.413832664489746
-0.22976650297641754,0.1317969113588333,-0.20000000298023224,0.0,7.741605758666992
-0.2259150594472885,0.006134122610092163,-0.20000000298023224,0.0,1.5258519649505615
-0.08455158770084381,0.03279392421245575,-0.20000000298023224,0.0,6.876395225524902
-0.1527124047279358,0.134628564119339,-0.20000000298023224,0.0,8.175642013549805
-0.1816805750131607,-0.3374285101890564,-0.20000000298023224,0.0,19.361703872680664
-0.12451724708080292,-0.19013075530529022,-0.20000000298023224,0.0,11.720784187316895
-0.24571731686592102,0.2060595154762268,-0.20000000298023224,0.0,12.093428611755371
-0.18322549760341644,0.19373707473278046,-0.20000000298023224,0.0,11.141847610473633
-0.048441287130117416,-0.1922689974308014,-0.20000000298023224,0.0,14.027220726013184
-0.18556563556194305,0.11792835593223572,-0.20000000298023224,0.0,6.807222843170166
-0.2296595722436905,-0.09158188104629517,-0.20000000298023224,0.0,5.515572547912598
-0.09798142313957214,-0.13586005568504333,-0.20000000298023224,0.0,9.734508514404297
